work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,38000,USD,38000,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,85000,USD,85000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,65000,USD,65000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,155000,USD,155000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,38000,USD,38000,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,90000,GBP,110820,United Kingdom,No Remote Work,United Kingdom,M
2022,MI,FT,Data Engineer,75000,GBP,92350,United Kingdom,No Remote Work,United Kingdom,M
2022,SE,FT,Data Scientist,153600,USD,153600,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,106800,USD,106800,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185000,USD,185000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,50000,USD,50000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,155000,USD,155000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,38000,USD,38000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,168000,USD,168000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,123400,USD,123400,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,88100,USD,88100,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,120000,USD,120000,United States,Fully Remote,United States,S
2022,SE,FT,Data Scientist,55000,USD,55000,United States,Fully Remote,United States,S
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,191200,USD,191200,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,169000,USD,169000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110600,USD,110600,United States,No Remote Work,United States,M
2022,SE,FT,Analytics Engineer,150000,USD,150000,United States,No Remote Work,United States,M
2022,SE,FT,Analytics Engineer,120000,USD,120000,United States,No Remote Work,United States,M
2022,SE,FT,Data Science Consultant,139000,USD,139000,United States,No Remote Work,United States,M
2022,SE,FT,Data Science Consultant,122000,USD,122000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,139600,USD,139600,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,85700,USD,85700,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,185000,USD,185000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,50000,USD,50000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,156400,USD,156400,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,200000,USD,200000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,175000,USD,175000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2022,MI,FT,ML Engineer,148500,USD,148500,United States,Fully Remote,United States,L
2022,MI,FT,ML Engineer,98200,USD,98200,United States,Fully Remote,United States,L
2022,SE,FT,Data Analyst,115000,USD,115000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,95000,USD,95000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,225000,USD,225000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,66000,USD,66000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185000,USD,185000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,50000,USD,50000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,45000,EUR,47280,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Scientist,36000,EUR,37824,Spain,No Remote Work,Spain,M
2022,MI,FT,Data Manager,134000,USD,134000,United States,No Remote Work,United States,M
2022,MI,FT,Data Manager,98000,USD,98000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,105000,USD,105000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,62000,USD,62000,United States,No Remote Work,United States,M
2022,EN,FT,BI Data Analyst,57000,USD,57000,United States,Fully Remote,United States,L
2022,SE,FT,Big Data Engineer,210000,CAD,161311,Canada,Partially Remote,Canada,M
2022,MI,FT,Data Scientist,144200,USD,144200,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,115360,USD,115360,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,120000,AUD,83171,Australia,No Remote Work,Australia,L
2022,SE,FT,Principal Data Architect,3000000,INR,38154,India,Fully Remote,India,L
2022,SE,FT,Data Engineer,70000,EUR,73546,Portugal,No Remote Work,Portugal,M
2022,SE,FT,Data Engineer,40000,EUR,42026,Portugal,No Remote Work,Portugal,M
2022,SE,FT,Data Engineer,170000,USD,170000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,150000,USD,150000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,180000,USD,180000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,160000,USD,160000,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,108000,USD,108000,United States,Partially Remote,United States,L
2022,SE,FT,Machine Learning Manager,200000,USD,200000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Manager,150000,USD,150000,United States,Fully Remote,United States,M
2022,EX,FT,Data Manager,164000,CAD,125976,Canada,Partially Remote,Canada,L
2022,SE,FT,Data Engineer,188700,USD,188700,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,160395,USD,160395,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,115934,USD,115934,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,81666,USD,81666,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,300000,USD,300000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,198440,USD,198440,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,144000,USD,144000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,48000,EUR,50432,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Analyst,35000,EUR,36773,Spain,No Remote Work,Spain,M
2022,MI,FT,Data Scientist,72000,EUR,75648,Germany,Fully Remote,Germany,S
2022,SE,FT,Lead Data Scientist,156868,USD,156868,United States,Fully Remote,United States,L
2022,SE,FT,BI Analyst,200000,USD,200000,Nigeria,Fully Remote,Nigeria,S
2022,SE,FT,Data Scientist,198440,USD,198440,United States,No Remote Work,United States,L
2022,SE,FT,Data Scientist,144000,USD,144000,United States,No Remote Work,United States,L
2022,SE,FT,Lead Machine Learning Engineer,66000,EUR,69344,Portugal,Fully Remote,Portugal,L
2022,SE,CT,Data Analyst,90000,USD,90000,United States,Fully Remote,United States,M
2022,MI,FT,Research Scientist,120000,EUR,126080,Germany,No Remote Work,Germany,S
2022,MI,FT,Research Scientist,80000,EUR,84053,Germany,No Remote Work,Germany,S
2022,SE,FT,Data Engineer,200000,USD,200000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2022,MI,FT,Analytics Engineer,108000,USD,108000,United States,Fully Remote,United States,M
2022,MI,FT,Analytics Engineer,85000,USD,85000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,165000,USD,165000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,132000,USD,132000,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,130000,USD,130000,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,United States,Fully Remote,United States,M
2022,MI,FT,BI Data Analyst,65000,AUD,45050,Australia,Partially Remote,Australia,L
2021,EN,FT,Data Analyst,56000,AUD,42028,Australia,Partially Remote,Australia,L
2022,MI,FT,Data Analytics Engineer,135000,USD,135000,United States,Fully Remote,United States,L
2022,SE,FT,Data Engineer,178800,USD,178800,United States,Fully Remote,United States,L
2022,SE,FT,Data Engineer,132100,USD,132100,United States,Fully Remote,United States,L
2022,EN,FT,Data Analyst,20000,USD,20000,Costa Rica,Partially Remote,United States,M
2022,SE,FT,Machine Learning Engineer,140000,USD,140000,Canada,No Remote Work,Canada,M
2022,SE,FT,Machine Learning Engineer,110000,USD,110000,Canada,No Remote Work,Canada,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,85000,USD,85000,United States,Fully Remote,United States,M
2022,SE,FT,ETL Developer,250000,USD,250000,United States,Fully Remote,United States,M
2022,SE,FT,ETL Developer,63000,USD,63000,United States,Fully Remote,United States,M
2022,EX,FT,Data Engineer,187200,USD,187200,United States,Fully Remote,United States,M
2022,EX,FT,Data Engineer,116100,USD,116100,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,200000,USD,200000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,145000,USD,145000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,229998,USD,229998,United States,No Remote Work,United States,L
2022,SE,FT,Data Engineer,154545,USD,154545,United States,No Remote Work,United States,L
2022,SE,FT,Data Scientist,215000,USD,215000,United States,No Remote Work,United States,L
2022,SE,FT,Data Scientist,159000,USD,159000,United States,No Remote Work,United States,L
2022,SE,FT,Data Engineer,229998,USD,229998,United States,No Remote Work,United States,L
2022,SE,FT,Data Engineer,154545,USD,154545,United States,No Remote Work,United States,L
2022,EN,FT,AI Scientist,50000,USD,50000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist Lead,183000,USD,183000,United States,Fully Remote,United States,L
2022,SE,FT,Data Analyst,99750,USD,99750,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,68400,USD,68400,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,236900,USD,236900,United States,Fully Remote,United States,L
2022,SE,FT,Data Scientist,159200,USD,159200,United States,Fully Remote,United States,L
2022,SE,FT,Data Science Manager,243225,USD,243225,United States,Fully Remote,United States,M
2022,SE,FT,Data Science Manager,179775,USD,179775,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,175000,USD,175000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,150000,USD,150000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,148000,USD,148000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,128000,USD,128000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,190000,USD,190000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,135000,USD,135000,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,130000,USD,130000,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,110000,USD,110000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,85000,USD,85000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,218000,USD,218000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,145300,USD,145300,United States,No Remote Work,United States,M
2022,SE,FT,ML Engineer,195400,USD,195400,United States,Fully Remote,United States,L
2022,SE,FT,ML Engineer,131300,USD,131300,United States,Fully Remote,United States,L
2022,EN,FT,Data Specialist,105000,USD,105000,Chile,Fully Remote,United States,L
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,207000,USD,207000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,153000,USD,153000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,110000,USD,110000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,99000,USD,99000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,191475,USD,191475,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,141525,USD,141525,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,Puerto Rico,Fully Remote,Puerto Rico,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,Puerto Rico,Fully Remote,Puerto Rico,M
2022,SE,FT,Data Scientist,207000,USD,207000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,153000,USD,153000,United States,Fully Remote,United States,M
